application_id,applicant_name,email,phone,state,zip_code,credit_score,num_credit_accounts,credit_history_months,delinquencies_2y,public_records,inquiries_6m,income,total_debt,monthly_debt_payment,total_credit_limit,total_credit_balance,employment_status,employment_length_months,occupation,loan_amount,loan_purpose,loan_term_months,avg_monthly_balance,num_bank_accounts,has_savings_account,monthly_income_deposits,num_nsf_fees,application_date,referral_source,probability_of_default,default,debt_to_income,credit_utilization,payment_to_income
9272,Kara Wong,scott33@example.net,(984)409-2667x312,KS,01866,776,6,9,0,0,0,45062.88,40649.5,1385.15,37401.62,44484.17,Employed,26,"Engineer, drilling",13993.68,business,60,2756.13,0,True,8313.19,0,2025-08-10 14:37:33.244770,paid_search,0.11943204118032338,0,1.2125984846063989,1.18936479222023,0.3688579158722213
9273,Martha Dalton,mburns@example.net,685.421.3221x3512,HI,31167,639,10,63,2,0,0,62028.41,6411.24,2992.07,21617.83,10511.35,Employed,13,"Geologist, engineering",7227.05,debt_consolidation,60,14196.36,2,False,8050.55,0,2025-10-04 14:37:33.244771,organic,0.5518022363158814,0,0.21987166848223258,0.48623520492112293,0.5788450808266729
9274,David Greene,williamspears@example.com,(322)477-1420x37252,MH,75984,761,7,121,0,0,1,79222.29,7301.76,1243.22,68390.86,39303.22,Unemployed,91,Futures trader,14587.09,debt_consolidation,12,17070.67,4,False,7343.75,0,2025-08-03 14:37:33.244772,direct,0.06973497211094365,0,0.2762966079369834,0.5746852722717627,0.18831366778213557
9275,Sean Huerta,wilsonmary@example.org,679.966.0474,MI,32062,660,8,133,0,0,0,70952.13,2616.51,1254.96,28022.29,2949.2,Employed,10,Community education officer,9817.99,debt_consolidation,12,11645.55,4,True,4091.69,0,2025-07-26 14:37:33.244772,direct,0.331336859573906,0,0.1752519621327788,0.10524478905899552,0.21224901916263825
9276,Dawn Wolf,ajordan@example.com,2724075466,SC,45238,587,3,69,0,0,4,28981.1,13987.64,2640.14,50485.46,34056.93,Self-Employed,10,Catering manager,11769.0,debt_consolidation,36,7134.33,1,True,11030.63,0,2025-09-30 14:37:33.244773,organic,0.6580934164947401,0,0.8887392127973058,0.6745888816304735,1.0931841786543646
9277,James Gregory,williscorey@example.com,771-441-5572x460,SD,32897,674,4,208,0,0,0,50606.75,9557.79,525.01,19692.65,43895.21,Self-Employed,14,Sub,34847.6,business,24,9569.28,0,True,5855.68,0,2025-09-18 14:37:33.244774,paid_search,0.15106329058435675,0,0.8774598250233417,2.229014886264672,0.12449169330178286
9278,Natalie Caldwell,vsmith@example.com,+1-788-273-6929x70463,MS,05776,723,1,54,1,0,1,70436.85,2585.11,697.61,31873.69,30503.95,Employed,3,Police officer,10119.88,debt_consolidation,36,18573.87,3,False,3676.4,0,2025-11-14 14:37:33.244775,direct,0.2632127561008775,0,0.18037419333772023,0.957025998558686,0.11884858564799532
9279,Douglas Sullivan,brobinson@example.net,+1-594-296-0187,IN,03775,672,4,17,0,0,0,37019.43,34115.18,2932.67,78134.38,48680.45,Self-Employed,26,"Optician, dispensing",24266.74,home_improvement,36,17913.9,0,True,4976.47,0,2025-06-26 14:37:33.244775,organic,0.25914479739748036,0,1.577061559294673,0.6230349559310511,0.9506370033250107
9280,Richard Clark,dennistony@example.org,620.558.3491x29599,NC,30101,681,6,64,0,0,1,73387.76,16825.02,462.86,49345.21,18710.75,Employed,11,Occupational therapist,43572.44,debt_consolidation,24,3369.79,4,True,4069.09,0,2025-10-20 14:37:33.244776,paid_search,0.21287837870297344,0,0.8229909183765796,0.3791806742741595,0.07568455557166481
9281,Todd Buchanan,stephaniemartin@example.org,(230)201-8403x3939,KY,37804,768,3,143,0,0,0,48058.39,39394.17,322.16,99976.56,1400.68,Employed,18,Ambulance person,8575.79,home_improvement,24,18569.3,1,True,11334.77,0,2025-07-03 14:37:33.244777,paid_search,0.11241542661023428,0,0.9981599466815264,0.014010083963681088,0.08044214548177749
9282,Anna Villanueva,michael84@example.org,+1-913-936-8706x0607,MO,70953,706,4,26,0,0,1,80479.11,31853.03,2320.43,21048.7,36738.81,Self-Employed,33,Restaurant manager,24049.93,debt_consolidation,36,7734.27,1,True,14719.8,1,2025-07-18 14:37:33.244777,direct,0.14917852301866472,0,0.6946269659294194,1.7454194320789407,0.34599239479661237
9283,Jimmy Norman,wrightdavid@example.org,365.281.0884x5379,IL,84580,649,6,18,0,0,1,53605.3,50009.18,1504.79,30831.27,25603.47,Employed,31,Risk manager,49766.69,debt_consolidation,36,11141.72,5,True,10804.91,0,2025-10-19 14:37:33.244778,organic,0.45903836868690023,1,1.861306064885375,0.8304383828496199,0.33685997466668405
9284,Crystal Wallace,robinsonheidi@example.net,+1-267-745-3056,VA,60552,742,5,203,0,0,0,61336.62,16021.26,1682.78,84266.1,33975.12,Employed,13,Architectural technologist,42299.31,other,24,10621.31,2,True,2808.63,0,2025-06-17 14:37:33.244779,direct,0.08072970443667886,1,0.9508279067219549,0.4031884708085458,0.3292219232165059
9285,Paul Figueroa,vjensen@example.org,001-500-652-4357x403,WY,18031,711,4,87,0,0,0,65357.89,21813.3,1643.95,14158.6,47123.33,Employed,5,Pensions consultant,10381.06,debt_consolidation,60,13409.2,2,True,2626.46,1,2025-11-09 14:37:33.244779,organic,0.18297298748710497,0,0.49258566945781146,3.328247849363638,0.30183654949693145
9286,Melissa West,bhamilton@example.com,(489)345-2759x2767,SD,71021,548,3,3,0,0,1,77966.45,18374.53,2663.17,40717.16,12583.4,Employed,41,Human resources officer,5758.87,business,48,10156.61,2,True,3319.63,0,2025-11-10 14:37:33.244780,organic,0.4257893459714096,0,0.3095357041394087,0.309044147479834,0.409894768839674
9287,Natasha Lester,gilbertkyle@example.net,662-640-0670x1186,ID,98949,725,9,49,1,0,2,91734.72,57206.97,1261.51,27119.21,10383.97,Employed,0,Geochemist,18661.19,business,36,9071.99,3,True,4653.95,0,2025-10-18 14:37:33.244781,affiliate,0.4906639819052964,0,0.8270386610434959,0.3829009030867787,0.16502061596743303
9288,Abigail Moreno,tracey72@example.com,+1-973-707-3407x00632,MS,81021,723,9,16,0,0,1,33108.03,45097.04,2449.32,67726.16,20500.17,Employed,45,Outdoor activities/education manager,44831.25,debt_consolidation,48,17553.21,1,True,3253.65,0,2025-07-06 14:37:33.244782,organic,0.38565997135852415,0,2.7162078202780418,0.3026920469136298,0.8877556290724639
9289,Randall Stokes,bradshawangela@example.net,+1-323-446-8832x694,MN,72544,701,8,20,0,0,1,59331.91,35894.85,1804.69,72539.8,29184.77,Self-Employed,30,Biomedical engineer,7468.52,other,48,2288.94,1,True,13065.38,0,2025-09-01 14:37:33.244782,affiliate,0.17665565277596562,0,0.7308608470551512,0.4023276876969608,0.365002239098657
9290,Kyle Williams,michael36@example.net,+1-454-528-1257x89920,CT,74170,753,2,5,0,0,0,64221.11,5715.56,621.67,66965.95,43140.46,Employed,19,Engineering geologist,16252.31,business,24,6923.72,0,True,14371.38,0,2025-09-07 14:37:33.244783,direct,0.05894212507817165,1,0.34206618353373214,0.6442148584467181,0.11616180411705744
9291,Edward Cummings,garrettteresa@example.com,536-499-8862,NM,01469,659,6,15,0,0,0,284901.03,162239.15,2218.69,30889.17,29153.61,Employed,8,Fish farm manager,44330.7,business,12,7648.43,2,False,7758.06,1,2025-10-18 14:37:33.244784,affiliate,0.479713876276059,1,0.7250582772550873,0.9438133170946322,0.09345097839765619
9292,Angela Nelson,jessicaparker@example.com,928-412-3827x88804,AZ,05148,720,4,42,0,0,0,93965.46,13737.29,465.2,15487.87,40767.24,Employed,67,"Librarian, public",27421.86,other,36,8176.68,0,False,3384.81,0,2025-10-12 14:37:33.244784,paid_search,0.13480129938860352,0,0.43802424848449634,2.632204428368781,0.05940906371341128
9293,Kaylee Lewis,kellyskinner@example.net,001-652-909-2665x42039,RI,59329,605,6,4,2,0,1,63641.11,16364.76,898.86,23480.56,29860.41,Employed,3,Set designer,10304.31,home_improvement,36,6849.71,2,True,8846.79,0,2025-10-20 14:37:33.244785,organic,0.8,1,0.4190541302626557,1.2717077446193787,0.1694866730011466
9294,Gail Morales,phyllisbowman@example.org,001-986-737-8224x251,CT,97518,724,3,132,0,0,0,32349.32,117354.42,1756.69,62100.75,38801.31,Self-Employed,92,Veterinary surgeon,27081.9,debt_consolidation,36,9041.86,2,True,11363.04,1,2025-08-29 14:37:33.244787,paid_search,0.5924568724748314,1,4.4648950889848695,0.6248122607214889,0.6516452277822223
9295,Andrew Kelly,mcdanielcameron@example.org,001-621-545-6394x4078,WI,63781,817,4,89,0,1,1,54648.73,24247.51,1453.97,81712.72,40515.3,Self-Employed,7,"Civil engineer, consulting",14914.02,business,48,12693.31,1,True,7320.14,0,2025-11-06 14:37:33.244787,paid_search,0.06462620408297823,0,0.7166045761722184,0.4958261088359316,0.3192689015828913
9296,Gary Cunningham,lhardy@example.org,834.502.3206x0037,TN,28454,640,8,28,0,0,0,190155.17,15164.81,1646.4,17850.2,49818.94,Employed,8,Maintenance engineer,8892.43,debt_consolidation,12,8727.24,1,False,7991.98,0,2025-09-26 14:37:33.244788,affiliate,0.2613705757774392,0,0.12651373086516657,2.790945759711376,0.10389830578889862
9297,Jessica White,michael51@example.org,589.568.4599x8568,AZ,03998,654,6,8,0,0,0,28345.11,45529.06,1612.85,38871.27,34119.76,Self-Employed,44,Geographical information systems officer,39841.62,other,12,8289.51,1,True,7596.94,0,2025-06-17 14:37:33.244789,direct,0.7006383903740748,1,3.0118309648471993,0.8777629339098003,0.6828056056229803
9298,David Thomas,masseytamara@example.org,750-812-0931x9076,MS,40841,657,4,306,0,0,0,53933.32,8004.36,1746.35,29402.11,4192.3,Employed,223,Osteopath,31178.83,debt_consolidation,12,18576.88,2,False,9325.74,1,2025-08-27 14:37:33.244789,organic,0.39943602310313736,1,0.7265117370857199,0.1425850049537261,0.3885575744270888
9299,Kevin Davis,tgibson@example.net,243.286.7962,NE,22829,707,3,49,0,0,2,115879.9,4047.97,1020.2,21939.55,41338.17,Employed,8,"Pharmacist, community",49513.27,auto,60,17291.03,1,False,9160.46,1,2025-08-21 14:37:33.244790,organic,0.14499199061356194,0,0.46221337781617,1.8841849536567523,0.10564731243295862
9300,Michael Brown,megan39@example.com,452.677.9616,PR,05673,636,7,32,0,0,2,181639.73,10594.03,1348.15,52240.98,31999.82,Employed,33,Public librarian,22164.71,business,60,8238.66,0,False,12323.57,0,2025-08-25 14:37:33.244791,organic,0.2220599690685304,0,0.18035008089915128,0.6125424905888059,0.08906531627194117
9301,Jacqueline Steele,loganberry@example.net,816-362-2186,MP,50850,725,3,13,1,1,0,54371.25,127985.76,2279.52,45446.21,11516.39,Employed,74,"Civil engineer, contracting",27362.45,auto,60,15967.8,0,True,10763.82,0,2025-07-31 14:37:33.244791,organic,0.6138082124617139,1,2.8571756213072166,0.2534070497847895,0.5031011793916822
9302,Joseph Jenkins,alexanderandrea@example.org,903.771.2568x4978,TX,10349,750,7,13,0,0,1,81755.57,9175.41,2629.57,68567.78,25558.24,Employed,18,Art gallery manager,11600.24,business,12,5648.59,2,True,12338.96,1,2025-07-07 14:37:33.244792,paid_search,0.05732714399986518,0,0.25411907714667026,0.3727441664291888,0.38596562900851894
9303,Jorge Spencer,timothystewart@example.org,+1-885-573-3413,AL,80345,732,4,95,1,0,2,97961.14,15423.76,281.36,52435.75,42056.61,Employed,40,Actuary,42326.57,auto,12,10544.13,2,True,12379.05,0,2025-06-09 14:37:33.244793,paid_search,0.2238074148197447,0,0.5895228454875066,0.802059854202524,0.03446591168702202
9304,Erica Walker MD,syoung@example.org,967-737-3912,WY,74947,593,9,44,0,0,0,84883.24,26156.99,1303.29,93193.24,9513.71,Employed,3,Sales executive,14296.82,other,12,6869.55,3,True,5361.14,1,2025-08-25 14:37:33.244794,affiliate,0.7834652302021099,0,0.47658183170199436,0.10208583798567362,0.18424697266503964
9305,Ronald Jenkins,reneegonzalez@example.net,(942)674-7758,PA,44245,759,6,248,0,0,0,70039.24,38979.28,1264.92,85992.6,32228.16,Employed,9,Herbalist,16537.61,auto,60,12349.85,0,True,7014.04,0,2025-09-06 14:37:33.244794,direct,0.12323770280045644,0,0.7926540893362063,0.37477829487653586,0.2167219404436713
9306,Christine Cardenas,drodriguez@example.org,001-825-315-1745,AK,45710,756,4,183,0,0,2,120478.16,31762.55,1699.48,34322.54,48225.99,Employed,175,Furniture conservator/restorer,45545.03,auto,24,17813.06,1,True,11483.16,0,2025-09-19 14:37:33.244795,direct,0.08682343846729679,0,0.641672980397443,1.4050821996274168,0.16927350152093956
9307,Michael Curtis,mhart@example.net,6789727486,IL,14558,749,2,13,0,0,1,109552.01,8875.89,203.82,66787.54,28385.86,Employed,30,Professor Emeritus,37346.05,other,48,1324.19,1,True,3598.14,1,2025-09-05 14:37:33.244796,paid_search,0.05760002800466455,0,0.4219177722070093,0.42501730113131886,0.022325834094691646
9308,Sarah Smith,matthewgarcia@example.com,384-621-8854,FM,82408,722,2,360,1,0,1,76852.67,104877.54,1037.08,66755.13,49290.22,Employed,25,Television camera operator,22987.26,debt_consolidation,12,3343.15,3,True,6556.45,0,2025-10-09 14:37:33.244796,paid_search,0.40355371606439067,0,1.6637652276752388,0.7383735152639205,0.16193269537675137
9309,Stacey Hernandez,johnsonmichael@example.com,257-470-4460,IA,59792,713,5,258,1,0,0,143288.57,19664.82,1933.89,62294.63,43393.95,Employed,2,Clothing/textile technologist,7983.46,other,60,12148.64,1,True,9487.08,0,2025-08-13 14:37:33.244797,direct,0.2447961039649199,0,0.19295523711346968,0.6965921460645965,0.16195764951803204
9310,Deborah Reed,alexander57@example.net,(371)539-7028x43221,VA,09231,761,6,96,0,0,0,65832.13,71527.86,843.99,61414.63,19494.26,Employed,10,Chief Marketing Officer,25096.97,auto,36,785.98,1,False,7182.88,0,2025-09-27 14:37:33.244798,paid_search,0.14251209630302675,0,1.4677457648719554,0.3174204582849396,0.15384402722500395
9311,Kathleen Randolph,michaelthompson@example.org,415.754.0588x1744,GA,01424,815,5,29,0,0,1,67278.97,6951.41,355.65,13325.99,6512.97,Employed,54,Biomedical scientist,40100.3,debt_consolidation,12,19833.37,2,True,12502.91,0,2025-06-24 14:37:33.244799,organic,0.05792828996310509,0,0.699352412797045,0.4887419246149817,0.0634343837309043
9312,Samuel Phillips,nicolepearson@example.net,249-822-4885x9388,WV,73262,642,7,15,1,0,1,54123.36,34750.67,853.38,92734.86,38482.54,Employed,22,Ergonomist,48513.47,home_improvement,12,4552.13,0,False,14588.65,0,2025-11-18 14:37:33.244799,paid_search,0.8,0,1.5384140969814142,0.4149738296903667,0.1892077653715512
9313,Samantha Holmes,thomas61@example.com,001-804-763-1111x89288,RI,94921,764,8,6,1,1,1,20000.0,40013.41,2562.87,58972.35,38038.27,Employed,45,Tourist information centre manager,5450.15,business,12,2085.99,1,True,9515.47,0,2025-08-28 14:37:33.244800,direct,0.24241961662636236,1,2.273178,0.6450187248769974,1.537722
9314,Kari Conner,kenneth05@example.com,001-587-411-0129x8501,MD,70209,694,3,3,0,0,0,68176.06,10100.68,960.1,43955.66,40602.13,Self-Employed,90,Primary school teacher,13496.22,debt_consolidation,48,10054.62,2,False,12061.05,0,2025-09-25 14:37:33.244801,paid_search,0.13196941977199564,0,0.34611709740926655,0.9237065260765052,0.16899187192689047
9315,Michelle Thomas,tmunoz@example.org,001-797-697-7019x942,ME,41339,692,5,103,0,0,1,66172.05,45462.0,1493.16,82420.76,1872.04,Unemployed,60,Games developer,27824.42,business,48,7975.14,3,False,4139.23,0,2025-11-28 14:37:33.244801,paid_search,0.24713370120801278,0,1.1075132174384803,0.022713209633107,0.2707777679548994
9316,Peter Campbell,keithgeorge@example.com,+1-673-340-5599x583,GA,39083,607,6,174,0,0,0,33504.73,5365.7,525.86,28967.05,48591.02,Unemployed,6,"Education officer, environmental",23185.04,debt_consolidation,36,11614.99,2,True,12723.26,0,2025-07-21 14:37:33.244802,organic,0.715148842154552,1,0.85214057836013,1.6774583535430774,0.1883411685454561
9317,Dawn Daniel,rodriguezerika@example.com,584-921-0090x90554,RI,25576,682,9,88,0,0,1,42905.62,7905.52,2247.54,9366.97,12704.07,Employed,42,Radio broadcast assistant,47236.33,debt_consolidation,24,7088.03,6,True,2147.14,0,2025-11-19 14:37:33.244803,paid_search,0.22583389227561781,1,1.2851894460445974,1.356262484026318,0.6286001693950583
9318,Eric Smith,cbell@example.com,775-315-1122,FL,59935,640,2,85,0,0,0,100094.42,44555.02,1396.4,35588.08,27206.66,Employed,42,Public affairs consultant,26568.98,business,60,5203.68,3,True,14653.37,0,2025-08-16 14:37:33.244804,organic,0.3014081501825744,1,0.7105690806740276,0.7644879971046484,0.16740993154263747
9319,David Bryant,kathryn30@example.org,001-727-742-8016x92007,AL,62551,672,4,32,0,0,0,30928.22,5042.31,725.07,61129.93,7712.34,Unemployed,145,Environmental education officer,44725.58,other,24,8098.81,3,True,2214.85,0,2025-11-19 14:37:33.244804,direct,0.30086414299690856,0,1.609141748215707,0.1261630759269641,0.28132365845819773
9320,Nathan Ellison,johnsonamanda@example.com,666-653-3893,MT,13871,634,4,61,0,0,0,59441.26,44989.42,2908.73,92535.97,10818.14,Unemployed,25,Proofreader,38801.52,debt_consolidation,60,10576.35,3,True,12243.27,0,2025-07-22 14:37:33.244805,direct,0.4588370116419471,1,1.4096427296460405,0.11690740368312992,0.5872143356315125
9321,Victoria Hobbs,denise32@example.org,9266295743,KY,35179,673,9,66,0,0,0,92513.75,7509.32,2548.57,75788.71,7353.94,Unemployed,21,Armed forces logistics/support/administrative officer,18926.85,debt_consolidation,12,17294.23,3,False,3643.6,0,2025-10-29 14:37:33.244806,direct,0.1384594794248847,0,0.28575395549310234,0.09703213051125952,0.3305761575981949
9322,Jeffrey Ellis,derek04@example.org,(969)575-1085x4455,IN,47158,675,7,17,0,0,0,34673.56,47035.66,1243.73,39090.92,46113.83,Employed,44,Structural engineer,17087.5,debt_consolidation,36,2690.58,5,True,8272.38,1,2025-09-16 14:37:33.244806,affiliate,0.27532900064508464,0,1.849338804553095,1.1796557870728037,0.43043633246773627
9323,Mr. Robert Cooper Jr.,nicolemarshall@example.org,794-263-5179x631,MA,14666,705,9,80,0,0,3,62792.85,3764.53,542.23,80450.1,19872.92,Self-Employed,60,Water engineer,16062.77,home_improvement,24,15473.26,5,False,6750.15,0,2025-06-12 14:37:33.244807,paid_search,0.13464835861063387,0,0.31575728765297323,0.24702169419304634,0.10362262582443703
9324,Catherine Griffin,eric48@example.com,839.918.5902,OR,68378,603,8,9,0,0,2,72940.96,16207.95,1929.63,94262.06,20599.29,Employed,31,Ophthalmologist,41965.2,auto,36,1152.62,0,True,14773.72,0,2025-11-25 14:37:33.244808,direct,0.5716703199786572,1,0.7975374878531896,0.21853214326103207,0.31745620019259413
9325,Jessica Calhoun,gayjames@example.com,352-994-1127x78169,WI,67567,613,6,20,0,0,0,92897.27,37288.65,2387.36,44629.74,41907.87,Unemployed,41,Audiological scientist,6566.17,business,36,19473.38,2,False,7554.21,0,2025-07-21 14:37:33.244808,direct,0.46690411610894533,0,0.47207867357135463,0.9390121923183958,0.30838710330238983
9326,Lisa Lawrence,kennethsmith@example.net,514.670.6434x0120,NV,34963,721,5,53,0,0,0,69677.29,144357.76,2654.34,99299.02,9115.06,Employed,77,Chartered public finance accountant,11558.43,home_improvement,48,10218.8,1,False,3380.18,0,2025-10-10 14:37:33.244809,paid_search,0.3748341965458448,0,2.23769021441563,0.09179405798768205,0.45713718200004627
9327,Julia Ruiz,donaldbrown@example.org,(901)469-1631,OR,40357,652,10,46,0,0,0,75740.41,10037.39,1380.14,45159.79,46487.77,Employed,56,"Therapist, art",16106.57,home_improvement,24,1340.86,1,False,9743.96,0,2025-07-15 14:37:33.244810,paid_search,0.24994179985541698,0,0.34517848530262774,1.0294062483461504,0.21866372257557096
9328,Gary Scott,patricia87@example.com,+1-406-922-7573x7780,WV,63912,764,5,73,0,0,1,47168.22,3577.75,791.06,86027.11,1818.84,Employed,5,Computer games developer,27878.54,debt_consolidation,48,4379.21,0,False,11781.15,0,2025-07-02 14:37:33.244811,organic,0.11178553694825864,0,0.666895846398274,0.021142637477883423,0.20125245345276965
9329,Edward Jones,calvinhudson@example.org,001-348-727-3310,PA,54239,713,2,52,0,0,4,74227.13,6974.43,799.01,29799.25,45504.02,Employed,72,Fine artist,23934.18,business,36,12073.73,4,True,4903.56,0,2025-11-08 14:37:33.244811,organic,0.12295075428322344,0,0.41640583436271883,1.527018968598203,0.12917271622922777
9330,Brian Bishop,robrien@example.net,+1-883-239-1034x0055,TN,40383,736,3,3,0,0,0,89138.09,40807.06,250.28,38434.66,23585.59,Employed,27,Counselling psychologist,19356.67,business,48,1312.81,3,True,2329.61,0,2025-08-27 14:37:33.244812,organic,0.16149603781030797,0,0.674949732488098,0.6136541860914081,0.03369334029930415
9331,Miranda Perkins DDS,gtorres@example.org,557.891.9993x1140,AR,31722,784,2,228,0,1,1,29957.41,154653.16,2409.85,87071.07,12777.27,Employed,44,Acupuncturist,48843.25,debt_consolidation,24,12461.18,1,False,8763.52,0,2025-11-30 14:37:33.244813,organic,0.4333835385830405,1,6.792857259689673,0.1467452966869478,0.9653104190248756
