application_id,applicant_name,email,phone,state,zip_code,credit_score,num_credit_accounts,credit_history_months,delinquencies_2y,public_records,inquiries_6m,income,total_debt,monthly_debt_payment,total_credit_limit,total_credit_balance,employment_status,employment_length_months,occupation,loan_amount,loan_purpose,loan_term_months,avg_monthly_balance,num_bank_accounts,has_savings_account,monthly_income_deposits,num_nsf_fees,application_date,referral_source,probability_of_default_x,default,debt_to_income,credit_utilization,payment_to_income,interest_rate,monthly_payment,probability_of_default_y,expected_loss,expected_return,risk_segment
1313,John Anderson,joshua89@example.org,001-709-488-0253,NV,26465,783,7,3,1,1,2,113997.79,2046.54,2269.28,36811.4,42947.09,Employed,20,Mechanical engineer,43451.79,home_improvement,24,15277.15,1,True,5913.54,0,2025-07-10 14:37:33.238802,affiliate,0.1091699743393048,0,0.399115895141476,1.1666790722439242,0.2388762097931898,0.10999557947570739,2025.1850799221402,0.017488948689268452,303.97045030674724,0.083,Low Risk
1315,Marie Boyd,katie03@example.com,+1-272-768-5655,GA,53624,700,7,18,0,1,0,32551.63,27205.4,2006.52,61710.74,27743.92,Employed,9,Clinical research associate,36620.24,business,48,8129.32,5,False,3572.09,0,2025-08-22 14:37:33.238803,paid_search,0.3547285900879228,0,1.9607509670022667,0.449580089300501,0.7396938340722108,0.15263481392483264,1024.0663878208004,0.1065870348120816,1561.2971182827132,0.08999999999999998,Medium-Low Risk
1316,Andrew Moreno,mwalker@example.org,001-828-643-0443x424,KY,15363,621,5,66,0,0,0,75407.94,18827.49,2973.41,16742.75,666.12,Employed,36,"Scientist, biomedical",37928.69,auto,36,17065.11,4,False,10459.07,0,2025-09-13 14:37:33.238804,affiliate,0.3199112966285917,0,0.752655224370272,0.039785578832629,0.473171923274923,0.1960849671798487,1402.0113682004323,0.14021241794962178,2127.2293338246564,0.11999999999999998,Medium-High Risk
1318,Kevin Figueroa,monica04@example.com,778.526.2594,FL,82498,681,5,31,0,1,0,63281.4,50224.4,245.02,89923.06,5593.25,Self-Employed,28,Minerals surveyor,39337.11,home_improvement,12,6005.56,0,True,10138.1,0,2025-08-26 14:37:33.238805,affiliate,0.234079849983723,0,1.4152896427702295,0.0622003966502029,0.0464629417174714,0.13898347571324277,3530.08452806437,0.07245868928310688,1140.1261723141586,0.09000000000000001,Medium-Low Risk
1319,Melissa Davis,gward@example.com,+1-752-914-9579,FM,6457,663,9,0,0,0,2,50927.38,7025.72,638.24,43922.59,30632.51,Employed,175,Special effects artist,11012.73,business,60,16562.92,3,True,6088.84,0,2025-11-27 14:37:33.238806,paid_search,0.2847984673096574,0,0.3541994502760598,0.6974203934695108,0.1503882587323361,0.1533343824088339,263.9235327049559,0.10833595602208479,477.2298531852375,0.08999999999999998,Medium-High Risk
1321,Diane Mcdowell,kimberlyleon@example.org,001-648-680-3721x7887,OH,53521,703,6,47,0,0,0,40858.01,23861.79,1115.03,54918.12,48495.71,Employed,11,"Engineer, site",31552.61,debt_consolidation,36,7696.34,2,True,13917.94,1,2025-07-09 14:37:33.238807,paid_search,0.244253479675272,0,1.356267718373949,0.8830548095965411,0.3274843782161686,0.14393025514458485,1084.4262582278598,0.08482563786146216,1070.5881077775798,0.08999999999999998,Medium-Low Risk
1322,Colin Fletcher,ithompson@example.com,250-956-8286,CT,66989,731,6,22,0,0,1,56766.14,14975.25,1052.51,31970.46,16986.55,Employed,1,Politician's assistant,9381.27,auto,48,19089.22,3,False,3775.27,0,2025-08-19 14:37:33.238808,organic,0.2110881879788668,0,0.4290677505992128,0.5313201624249385,0.2224939021747823,0.13057857560862868,251.9454600554465,0.05144643902157166,193.05317399995982,0.09000000000000001,Medium-Low Risk
1325,Jack Moore,jasonray@example.com,(852)458-9394x259,CT,15074,703,3,9,1,0,0,45473.82,7223.62,1147.99,29944.62,49057.85,Self-Employed,19,Licensed conveyancer,22806.46,debt_consolidation,60,11914.43,5,True,3700.05,0,2025-06-19 14:37:33.238810,paid_search,0.2760994041426018,0,0.660381731730477,1.638285942516552,0.3029409009403653,0.13490572597595715,524.6623727966171,0.06226431493989289,568.0114432416278,0.09,Medium-Low Risk
1326,Dawn Wyatt,mthompson@example.net,001-837-941-1121x39511,MA,58091,581,8,62,0,0,0,44686.49,86360.23,2751.05,13220.04,8291.44,Self-Employed,9,Nutritional therapist,46605.94,business,60,12138.89,4,True,10313.62,0,2025-11-25 14:37:33.238811,organic,0.8,0,2.975533992488557,0.6271872097209993,0.7387601935171012,0.3400000000000001,1624.3395760365545,0.5,9321.188,0.12000000000000006,High Risk
1328,Nicole Gutierrez,sandersjohn@example.net,544-923-8993x47584,NY,46171,691,6,97,0,0,0,118436.53,23143.18,207.49,36719.99,18209.06,Self-Employed,14,Information officer,11447.86,debt_consolidation,36,18196.62,4,True,4277.32,0,2025-08-13 14:37:33.238812,paid_search,0.1149627888759266,0,0.292063943447178,0.4958895685973771,0.0210229056862777,0.12550476732136612,383.2496428945788,0.038761918303415334,177.49640562757452,0.08999999999999998,Medium-Low Risk
1329,Karen Wood,paul17@example.org,902-778-0620x922,TN,3875,627,6,170,1,0,1,54069.11,2592.12,1523.68,76008.88,19641.89,Employed,10,"Teacher, special educational needs",13405.03,debt_consolidation,24,4478.7,1,True,4381.58,0,2025-06-15 14:37:33.238813,affiliate,0.3815804061130409,0,0.2958648662794709,0.2584157272150306,0.3381627698329046,0.20220151358141458,683.7023093415061,0.1555037839535365,833.8131556042703,0.11999999999999998,Medium-High Risk
1330,Dawn Parker,jponce@example.net,658-795-5230,VT,42086,735,3,6,0,0,2,58974.08,6507.89,1306.15,96433.52,27003.6,Employed,88,Proofreader,17766.63,debt_consolidation,60,13969.09,1,True,12132.92,0,2025-07-22 14:37:33.238814,direct,0.1337821618337773,0,0.411613373197174,0.2800229629697225,0.2657743876631903,0.12693936047836607,401.46726206989075,0.04234840119591522,300.95535005575334,0.08999999999999998,Medium-Low Risk
1331,Michael Fitzgerald,youngjared@example.com,+1-814-624-6963x71099,MP,93791,791,7,149,2,0,0,101303.27,10339.72,1576.3,32316.73,19524.54,Unemployed,83,"Psychologist, educational",43352.38,debt_consolidation,24,15418.38,0,False,4165.94,0,2025-11-28 14:37:33.238815,organic,0.1358863456443185,0,0.530013493147852,0.6041619928748979,0.1867225016527107,0.11218008095888711,2024.9514479336651,0.02295020239721778,397.97835816043846,0.08299999999999999,Low Risk
1332,Mary Adkins,charlotte84@example.net,324-395-6881,NM,1950,773,4,140,0,0,1,59458.58,156661.36,2883.21,78651.38,26560.89,Employed,24,Conference centre manager,41170.6,debt_consolidation,12,4149.41,3,False,9207.93,1,2025-06-21 14:37:33.238815,paid_search,0.2034476249996959,0,3.327223085381453,0.3377040555423184,0.581892806723605,0.12030889234152582,3658.5528916658664,0.043272230853814535,712.6174830360227,0.083,Low Risk
1333,Michael Martin,fcampbell@example.net,629-319-7426,CT,42263,687,4,25,0,2,0,54491.27,16198.61,2210.47,18900.9,24425.02,Employed,78,Games developer,34279.92,debt_consolidation,60,5942.65,1,True,14645.27,0,2025-10-21 14:37:33.238816,direct,0.1730919376892978,0,0.9263599471988816,1.292267563978435,0.4867869660589669,0.13311631936638657,785.4530108730913,0.057790798415966446,792.4255785741826,0.08999999999999998,Medium-Low Risk
1334,James Morgan,hamiltonyolanda@example.com,517-223-4660,GA,41214,789,10,1,0,0,0,52755.29,15755.5,2879.33,97908.05,5286.18,Employed,14,Health physicist,37959.36,home_improvement,24,1352.8,7,True,4831.17,0,2025-06-08 14:37:33.238817,paid_search,0.0981031670666723,0,1.018189076394045,0.0539912703807296,0.6549477786966956,0.11107275630557618,1771.0948798265788,0.020181890763940454,306.43666279563627,0.083,Low Risk
1335,Melissa Mann,michelefrazier@example.org,001-301-231-7187,FM,76919,708,6,65,0,0,1,55698.4,5511.87,1180.99,23582.91,1192.19,Employed,110,"Investment banker, corporate",42098.01,debt_consolidation,60,18906.67,2,True,11384.72,0,2025-11-16 14:37:33.238817,paid_search,0.1831710616484981,0,0.8547800295879235,0.050553133603953,0.2544396248366201,0.1322573603550551,962.7308196528301,0.0556434008876377,936.9905788007125,0.09,Medium-Low Risk
1336,Vincent Smith,brownstephanie@example.org,363.213.4792,IN,58625,679,2,25,0,0,1,34252.62,11548.28,620.27,67551.61,3645.48,Employed,27,"Teacher, primary school",37271.37,debt_consolidation,36,15880.07,2,True,10885.19,0,2025-11-09 14:37:33.238818,direct,0.2512593633483807,0,1.4252822119884552,0.0539658492225425,0.2173042529301408,0.13910338654386145,1272.2246050487172,0.07275846635965366,1084.723088129282,0.08999999999999998,Medium-High Risk
1338,Austin Walker,wwhite@example.org,(271)948-9815x3201,IL,33705,681,3,6,1,0,0,52497.77,65660.87,1773.93,81664.0,35409.23,Employed,24,Land/geomatics surveyor,19212.14,auto,24,11133.59,4,True,12355.63,0,2025-08-25 14:37:33.238819,paid_search,0.4450549311573544,0,1.6166974330528707,0.4335965664184953,0.405486937826121,0.14925046149579307,930.84823948685,0.09812615373948265,754.0853613217856,0.09000000000000001,Medium-Low Risk
1339,Andrew Cruz,michael54@example.org,+1-335-858-3106x21288,FM,27629,676,9,13,1,0,1,112340.25,2109.98,2585.44,76141.61,16668.64,Employed,42,Ceramics designer,44335.18,home_improvement,48,17852.68,4,True,8981.16,0,2025-11-20 14:37:33.238820,paid_search,0.192105577744058,0,0.4134329414435165,0.2189163060775835,0.2761724315194242,0.13120149412165275,1192.04740958698,0.05300373530413187,939.9720581524165,0.09,Medium-High Risk
1340,Miss Kelly Dawson,karen85@example.com,001-294-504-9636x50882,AL,85055,710,6,16,0,0,0,102754.22,3848.01,2648.37,31971.55,9157.57,Employed,13,"Administrator, education",31618.99,auto,36,5351.38,3,True,10838.99,0,2025-09-09 14:37:33.238821,organic,0.1322594256907156,0,0.3451634395161581,0.2864287155299008,0.3092859835829613,0.12614196127419391,1059.502563842039,0.040354903185484736,510.3925121091241,0.09000000000000001,Medium-Low Risk
1341,Theresa Wilkins,khernandez@example.com,818-860-9091,VA,54439,709,3,95,0,0,1,75745.77,26340.67,1317.31,12620.8,34442.53,Employed,49,Financial trader,22399.57,debt_consolidation,48,15150.67,1,False,8882.98,0,2025-09-10 14:37:33.238822,paid_search,0.1637184578068153,0,0.6434714440159496,2.7290290631338743,0.2086944261045864,0.1297216573281914,600.6149716793249,0.049304143320478486,441.7566438388361,0.09000000000000001,Medium-Low Risk
1342,Jessica Harris,gallagherdalton@example.org,(365)208-5624x5553,VI,67491,700,7,91,0,0,1,110948.22,46429.33,2573.34,46501.49,8367.63,Self-Employed,3,Volunteer coordinator,22799.23,debt_consolidation,12,16840.41,3,True,10380.7,0,2025-07-24 14:37:33.238822,organic,0.2262136606446099,0,0.623971795131098,0.1799432663340465,0.2783287555221706,0.1333851938498878,2039.9878867377563,0.058462984624719515,533.1644131781776,0.09,Medium-Low Risk
1343,Regina Mitchell,alison10@example.com,+1-504-929-8565x851,MP,59838,726,5,40,0,0,0,53987.48,8252.95,1096.69,9426.68,39836.91,Employed,20,Insurance account manager,24200.71,debt_consolidation,24,7071.12,1,False,4282.46,0,2025-10-26 14:37:33.238823,affiliate,0.1355427452840199,0,0.6011330775209363,4.225974574293389,0.2437654063497685,0.12921359693025125,1149.6521415665673,0.048033992325628085,464.9826873659004,0.09000000000000001,Medium-Low Risk
1345,Christopher Johnson,whitepedro@example.org,001-945-799-9274x66216,PR,55782,756,7,149,0,0,0,43310.49,18867.73,1493.65,84057.02,1761.81,Employed,16,Heritage manager,15238.76,business,36,12420.63,4,False,8948.0,0,2025-08-10 14:37:33.238824,direct,0.0722277916386408,0,0.7874879734678596,0.0209597009268232,0.4138443134677073,0.11014995189387145,499.005672899013,0.0178748797346786,108.95640092225236,0.083,Low Risk
1346,Aaron Moore,robert01@example.com,(857)560-5878x917,WY,22938,610,2,143,0,0,1,62058.11,6930.36,2540.29,56360.21,17644.08,Employed,45,Fashion designer,30295.48,auto,24,6090.14,1,True,9798.16,0,2025-06-13 14:37:33.238825,paid_search,0.4010767402517362,0,0.5998545556737064,0.3130591599995813,0.4912086429960564,0.23599127334042236,1595.700190734527,0.23997818335105592,2908.101701659299,0.11999999999999998,High Risk
1347,Penny Gomez MD,cheyenne53@example.net,+1-702-296-4082x184,NJ,1934,546,7,105,0,0,0,84852.14,5988.65,1519.95,14256.29,46095.89,Employed,166,General practice doctor,6349.21,debt_consolidation,48,12832.04,4,False,3493.62,0,2025-11-19 14:37:33.238826,affiliate,0.3239318655357652,0,0.1454042290506756,3.2333720764658964,0.2149550971843491,0.20872425374304052,196.17229216551436,0.17181063435760133,436.3447191078504,0.11999999999999998,High Risk
1350,Suzanne Bailey,sgardner@example.com,705-958-1479x12251,PW,21822,686,5,131,0,1,0,77118.95,1820.94,505.72,83339.41,37389.76,Employed,159,Horticultural consultant,14867.72,debt_consolidation,24,2708.88,4,False,3878.97,0,2025-06-23 14:37:33.238828,organic,0.1113480256446168,0,0.2164015459235376,0.4486444048499983,0.0786919427715237,0.12459681855108246,703.0710980156515,0.036492046377706124,217.02141110829956,0.09,Medium-Low Risk
1351,Destiny Obrien,orusso@example.org,338-209-1588x49028,MT,3820,629,8,156,0,0,2,45466.57,11619.67,1477.14,66972.96,34902.29,Employed,49,Research scientist (maths),6526.05,debt_consolidation,12,17042.02,1,True,13796.45,1,2025-11-22 14:37:33.238829,organic,0.3297903187327522,0,0.3991002620166861,0.5211400242724825,0.3898618259525625,0.18477120838453395,599.7910746724773,0.11192802096133489,292.17914447788786,0.11999999999999998,Medium-High Risk
1353,Jason Rodriguez,eric38@example.net,8402933732,MA,52955,732,7,84,0,1,2,93949.5,21215.05,471.52,29948.32,26680.91,Employed,52,Hydrogeologist,14260.41,other,36,5006.83,6,False,12993.26,0,2025-12-01 14:37:33.238830,paid_search,0.1409985737118954,0,0.3776013709492866,0.8908983876224109,0.060226398224578,0.12653121645139143,478.1104295634062,0.0413280411284786,235.741924395587,0.08999999999999998,Medium-Low Risk
1354,Edward Arroyo,michaelnewton@example.org,+1-708-828-7238,NM,6532,745,4,49,0,0,1,47258.09,18349.68,444.85,34348.62,19016.37,Employed,35,Research scientist (life sciences),26522.62,other,60,6175.68,1,False,5061.56,0,2025-08-31 14:37:33.238831,organic,0.1012834023493214,0,0.9495157337082392,0.5536283553749757,0.1129584373807744,0.11779806293483296,587.0340783548808,0.019495157337082396,206.82505995665932,0.09,Low Risk
1356,Laura Benson,mcdanielkatelyn@example.net,6043891685,MP,21920,544,3,16,0,0,1,106297.61,200000.0,1714.83,59547.04,17250.26,Employed,6,Medical sales representative,37320.84,auto,36,19032.45,1,True,11886.13,0,2025-11-29 14:37:33.238832,affiliate,0.8,0,2.2326074876001445,0.2896913095932224,0.1935881719259727,0.3400000000000001,1667.1918993625518,0.5,7464.168,0.12000000000000006,High Risk
1358,Tonya Ellis,pittmanryan@example.org,793.497.7704x25199,MS,99251,723,9,78,0,0,0,61007.98,31321.3,2191.5,66159.33,46743.37,Self-Employed,7,Solicitor,11860.84,debt_consolidation,48,17288.62,3,True,12455.9,0,2025-09-13 14:37:33.238834,organic,0.1764069747183968,0,0.7078113387789597,0.7065272577579005,0.4310583631846194,0.134592483278417,320.9068042110398,0.06148120819604254,291.6875093679797,0.08999999999999998,Medium-Low Risk
1362,Kelli Smith,jacksonsamantha@example.net,(246)433-8328,NJ,4921,734,4,167,1,0,0,86355.91,5747.44,226.14,50496.08,42574.99,Employed,89,Broadcast engineer,25320.75,debt_consolidation,36,2664.33,1,False,8480.21,0,2025-08-29 14:37:33.238836,paid_search,0.1981778234663916,0,0.359769122923955,0.8431345561873317,0.0314243692180419,0.13039653684385932,853.6398339149986,0.05099134210964831,516.4556102891511,0.09,Medium-Low Risk
1363,Danielle Davis,kellychang@example.org,+1-973-553-9411,NM,89837,707,4,34,1,0,1,100552.68,27919.66,1383.2,57237.98,30562.64,Employed,72,"Nurse, children's",11753.89,debt_consolidation,36,15015.51,1,True,4988.27,0,2025-10-26 14:37:33.238837,organic,0.2130478990209814,0,0.3945548741217042,0.5339573479008168,0.1650716818288682,0.13091832311182555,396.55510552195716,0.052295807779563906,245.8716688408554,0.08999999999999998,Medium-Low Risk
1364,Samantha Jones,adamlogan@example.net,001-771-978-4587x58628,CT,81219,641,5,220,0,0,1,65343.67,154337.0,2146.1,65041.25,39274.08,Employed,4,"Conservation officer, nature",31004.77,home_improvement,60,3977.98,2,True,10097.97,0,2025-11-23 14:37:33.238838,organic,0.8,0,2.8364150651470905,0.6038334134107202,0.3941192773531085,0.28731833850164823,979.093661219337,0.36829584625412065,4567.57120202575,0.11999999999999995,Medium-High Risk
1366,Debra Valentine,dillon76@example.net,260.274.3398,RI,22384,690,7,7,1,0,0,123456.28,71319.02,554.92,75991.43,24212.02,Employed,10,"Psychologist, clinical",8359.64,auto,36,14258.3,5,True,10410.84,0,2025-11-24 14:37:33.238839,paid_search,0.3215433889100969,0,0.6453998127920265,0.3186151385754946,0.0539384468736624,0.13961719663025646,285.55727964892566,0.07404299157564119,247.58910163815725,0.08999999999999998,Medium-Low Risk
1367,Susan Porter,wilsonlisa@example.com,950.243.3159x998,WA,46092,698,4,23,1,1,3,108144.41,40947.07,801.46,82365.2,33959.34,Employed,122,Microbiologist,35056.67,home_improvement,12,8876.27,1,True,4321.72,0,2025-08-29 14:37:33.238840,affiliate,0.2250112925955226,0,0.7027986005009412,0.4123020401820186,0.0889321972351599,0.13554197900751414,3140.2886419364513,0.06385494751878529,895.4167292133499,0.09000000000000001,Medium-Low Risk
1368,Nicolas Salas,cmartin@example.com,562-281-5933x688,MA,82606,644,4,64,0,0,3,97520.77,30579.54,2326.73,14029.11,14380.88,Employed,136,Tree surgeon,48245.05,debt_consolidation,24,3129.83,2,False,3568.39,0,2025-07-27 14:37:33.238841,organic,0.4048127889278695,0,0.8082851478715765,1.0250742919543718,0.2863057787587198,0.19786512473189044,2450.4418735312556,0.14466281182972612,2791.7058359462917,0.11999999999999998,Medium-High Risk
1369,Dale Wright,woodsjeremy@example.net,316-506-4166,UT,69585,673,4,62,0,0,3,118672.95,28267.92,456.63,86194.78,44668.14,Self-Employed,44,Futures trader,18821.78,other,36,19386.45,1,True,5848.62,0,2025-10-20 14:37:33.238841,paid_search,0.1484474675282285,0,0.3968023041476596,0.5182232613158244,0.0461736225483566,0.12676162764977192,631.2483112365552,0.04190406912442979,315.483668065924,0.09,Medium-High Risk
1372,Pamela Weaver,lorettawatts@example.org,001-277-726-7950x35588,NE,55569,802,3,19,0,0,1,34599.78,12104.13,1081.33,28236.3,35195.66,Unemployed,61,Historic buildings inspector/conservation officer,32496.96,debt_consolidation,24,7319.36,4,False,5888.91,0,2025-07-21 14:37:33.238843,organic,0.0821498921868972,0,1.289057040247077,1.2464685528911368,0.3750301302493831,0.10757811408049416,1510.9616303720152,0.011445285201235382,148.77479014925527,0.083,Low Risk
1373,John Oliver,brandon27@example.com,632.955.7597,NC,22026,617,11,92,0,0,0,40585.94,34134.75,1550.15,50664.72,45797.89,Employed,7,"Runner, broadcasting/film/video",43082.96,debt_consolidation,60,2405.64,1,True,4330.28,0,2025-08-31 14:37:33.238844,affiliate,0.8,0,1.9025729107173568,0.9039404540279704,0.4583311363491889,0.3400000000000001,1501.5544580969688,0.5,8616.592,0.12000000000000006,High Risk
1375,William Moon IV,williamcampbell@example.org,001-937-702-4024x187,SD,50129,788,5,72,0,0,0,88398.02,9575.53,224.12,67396.34,11886.03,Employed,8,"Surveyor, commercial/residential",46189.27,business,60,4099.2,2,False,7665.36,0,2025-12-01 14:37:33.238845,direct,0.1032732713433094,0,0.6308376590335394,0.1763601703000489,0.0304242108590215,0.11082802076336098,1006.1750475531255,0.019570051908402473,361.5705646044868,0.08299999999999999,Low Risk
1376,Kenneth Brown,timothylong@example.com,001-328-868-6714,NV,39037,687,6,122,0,0,2,132488.0,14660.36,2759.81,37618.9,23266.88,Employed,4,"Optician, dispensing",45381.39,debt_consolidation,36,14141.22,2,False,7648.4,0,2025-09-05 14:37:33.238846,organic,0.2257702437332502,0,0.4531863263087978,0.6184891105268894,0.2499676951874886,0.13092588309884667,1531.1030036256589,0.052314707747116725,949.6456620031702,0.08999999999999998,Medium-Low Risk
